ORIG,DEST,NUM
MSN,RFD,66
MSN,FNT,283
MSN,ATW,87
MSN,DHN,842
MSN,LIT,601
MSN,PHX,1396
MSN,TPA,1113
MSN,MCO,1109
MSN,BMI,185
MSN,PIA,172
MSN,TOL,303
MSN,STE,97
MSN,BMG,310
MSN,FAR,449
MSN,FOE,439
MSN,FSD,374
MSN,RIC,743
MSN,TVC,218
MSN,AVP,708
MSN,BHM,675
MSN,BTV,813
MSN,ICT,570
MSN,LBB,939
MSN,CAK,434
MSN,TYS,580
MSN,TYR,814
MSN,BJI,407
MSN,DLH,291
MSN,LAN,242
MSN,SAV,880
MSN,HDN,939
MSN,CPR,866
MSN,CYS,805
MSN,EAU,160
MSN,AVL,644
MSN,GTF,1110
MSN,ORF,818
MSN,SYR,668
MSN,PIT,504
MSN,HSV,602
MSN,JFK,819
MSN,BWI,714
MSN,LAS,1454
MSN,SJC,1757
MSN,ADW,716
MSN,ISP,850
MSN,LYH,669
MSN,PDX,1644
MSN,HOU,987
MSN,MLI,131
MSN,JAX,969
MSN,MDT,681
MSN,LCK,404
MSN,BUR,1676
MSN,STS,1771
MSN,RHI,172
MSN,SHV,777
MSN,ISN,774
MSN,GSP,685
MSN,ALO,161
MSN,DBQ,86
MSN,DAY,347
MSN,LSE,109
MSN,BED,917
MSN,CHO,667
MSN,CAE,774
MSN,TXK,714
MSN,BGR,1026
MSN,ALB,787
MSN,GJT,1036
MSN,MGM,765
MSN,LRD,1216
MSN,GFK,504
MSN,ADS,811
MSN,ABQ,1080
MSN,GRK,954
MSN,CEF,857
MSN,PVU,1172
MSN,MSY,908
MSN,HPN,815
MSN,MHT,905
MSN,DSM,248
MSN,AZO,203
MSN,FWA,260
MSN,JVL,39
MSN,GRB,111
MSN,GNV,1007
MSN,PHL,764
MSN,ELP,1216
MSN,LGU,1151
MSN,ACY,808
MSN,ONT,1643
MSN,SNA,1670
MSN,MKC,390
MSN,BKX,383
MSN,CMX,281
MSN,MSN,0
MSN,SJT,1017
MSN,ERI,472
MSN,GYY,144
MSN,AUS,1004
MSN,TUS,1401
MSN,EUG,1688
MSN,SDF,391
MSN,COU,335
MSN,FSM,602
MSN,LAR,846
MSN,SWO,634
MSN,JAN,748
MSN,ILG,751
LSV,RCA,833
LSV,SAT,1066
LSV,BIF,581
LSV,JFK,2238
LSV,LAS,13
LSV,BAD,1246
LSV,DMA,368
LSV,DFW,1050
LSV,SZL,1191
LSV,IAH,1218
LSV,LRD,1092
LSV,IAD,2056
LSV,TUS,368
LSV,IND,1580
LSV,MSP,1288
LSV,OMA,1088
LSV,PSM,2376
LSV,RIC,2077
LSV,LAX,248
LSV,HMN,560
LSV,MKE,1513
LSV,SSC,1954
LSV,MIA,2170
LSV,MCC,388
SEE,SMO,118
NAD,TEB,135
NAD,HPN,116
NAD,ACK,189
NAD,HVN,100
NAD,BDR,106
MSY,DTW,926
MSY,LAX,1670
MSY,LGA,1183
MSY,MDW,825
MSY,MEM,348
MSY,MKE,903
MSY,MSP,1039
MSY,PHX,1300
MSY,BOS,1368
MSY,CLT,651
MSY,IAD,955
MSY,JFK,1182
MSY,PHL,1089
MSY,SAT,494
MSY,ATL,425
MSY,HOU,302
MSY,OAK,1903
MSY,SFO,1911
MSY,MSY,0
MSY,TYS,541
MSY,PVD,1326
MSY,LWB,783
MSY,JAX,514
MSY,LEX,642
MSY,BUR,1668
MSY,BHM,321
MSY,BTR,65
MSY,GPT,77
MSY,AEX,164
MSY,JAN,160
MSY,LCH,178
MSY,DEN,1062
MSY,PNS,187
MSY,CRP,465
MSY,RSW,570
MSY,IAH,305
MSY,LFT,105
MSY,DFW,447
MSY,MOB,130
MSY,ORD,837
MSY,SLC,1428
MSY,AUS,444
MSY,COS,1022
MSY,LSE,959
MSY,ALB,1267
MSY,RDU,779
MSY,EWR,1167
MSY,MDT,1037
MSY,IND,707
MSY,MCO,551
MSY,BWI,998
MSY,CMH,806
MSY,CAE,601
MSY,PIT,918
MSY,BDL,1279
MSY,ACY,1103
MSY,FWA,809
MSY,IFP,1458
MSY,LUK,710
MSY,YIP,924
MSY,GTR,257
MSY,MIA,675
MSY,SJC,1884
MSY,HSV,379
MSY,AGS,541
MSY,MCI,689
MSY,OKC,567
MSY,TUL,538
MSY,ELP,965
MSY,DCA,969
MSY,LAS,1500
MSY,FLL,674
MSY,SAN,1599
MSY,ECP,268
MSY,STL,604
MSY,TPA,488
MSY,CVG,701
MSY,BNA,471
MSY,MLI,790
MSY,SDM,1587
MSY,RIC,906
MSY,MGM,279
MSY,HDN,1198
MSY,ORF,940
MSY,CHS,636
MSY,ABQ,1014
MSY,LIT,346
MSY,SDF,620
MSY,AMA,758
MSY,FRG,1202
MSY,GSO,731
MSY,BKG,482
MSY,PKB,816
MSY,PBI,660
MSY,ICT,669
MSY,SPS,556
MSY,BGR,1551
MSY,SFB,551
MSY,CHA,456
MSY,GRK,457
MSY,OMA,841
MSY,SHV,270
MSY,SEA,2086
MSY,DAL,436
MSY,ILM,781
MSY,GRI,881
MSY,DSM,818
MSY,PUB,995
MSY,MSN,908
MSY,LCK,794
MSY,HGR,976
MSY,BFM,138
MSY,GRB,1006
MSY,ONT,1624
MSY,FOE,690
MSY,AFW,465
MSY,CLE,917
MSY,PTK,953
MSY,PDX,2050
MSY,SMF,1878
MSY,MTN,1016
MSY,BRO,521
MSY,GSP,578
MSY,PIA,736
MSY,GRR,927
MSY,VPS,226
MSY,SYR,1196
MSY,ABE,1111
MSY,HPN,1202
MSY,LRD,583
MSY,SWF,1202
MSY,FAR,1219
MSY,XNA,493
MSY,RFD,844
MSY,SJU,1720
MSY,MAF,721
MSY,CSG,360
MSY,TLH,355
MSY,UTM,323
MSY,LBB,725
MSY,SAV,557
MSY,ABI,582
MSY,PGV,843
MSY,BAF,1287
MSY,TUP,307
MSY,DHN,301
MSY,SBN,837
MSY,FTW,463
MSY,PGD,546
MSY,CDC,1412
MSY,RNO,1792
MSY,AVL,585
MSY,OCF,487
MSY,PHF,933
MSY,EYW,643
MSY,VNY,1676
MSY,GJT,1214
MSY,BMI,727
MSY,FSD,1003
MSY,AND,540
MSY,GNV,480
MSY,PIB,115
MSY,BOI,1706
MSY,INT,719
MSY,PIE,480
MSY,CID,824
MSY,JQF,669
MSY,ANB,358
MSY,AZO,884
MSY,EUG,2046
MSY,SRQ,501
MSY,MLU,203
MSY,LSF,351
MSY,BUF,1097
MSY,ABY,376
MSY,TTN,1123
MSY,ANC,3431
MSY,AHN,490
MSY,FYV,472
MSY,TCL,272
MSY,OPF,672
MSY,AVP,1129
MSY,LAL,518
MSY,ADW,975
MSY,TOL,877
MSY,ARA,98
MSY,CAK,901
MSY,LAF,742
MSY,ATW,988
MSY,ISO,823
MSY,ROA,778
MSY,IA3,810
MSY,STP,1042
MSY,TEB,1178
MSY,RST,968
MSY,CWA,1021
MSY,PVU,1400
MSY,BED,1359
MSY,ACT,429
MSY,TUS,1234
MSY,BTL,894
MSY,AZA,1280
MSY,CMI,701
MSY,SWO,581
MSY,MOT,1389
MSY,CWF,173
MSY,HRL,521
MSY,DOV,1050
MSY,EVV,576
MSY,DAB,556
MSY,DAY,764
MSY,CLL,368
MSY,EFD,296
MSY,GGG,312
MSY,CYS,1122
MSY,HTS,726
MSY,MQY,468
MSY,TRI,637
MSY,BIL,1472
JZI,ZXU,879
JZI,VRB,711
JZI,AUS,782
JZI,MIA,829
JZI,BED,905
ORT,TKJ,41
ORT,FAI,222
ORT,EAA,128
DLL,ATW,834
OFF,ATL,815
OFF,PIT,822
OFF,COS,493
OFF,JQF,915
OFF,PHX,1031
OFF,DSM,120
OFF,SWF,1132
OFF,BLV,368
OFF,NGU,1092
DAL,ATL,721
DAL,BUF,1206
DAL,LAX,1246
DAL,MCO,973
DAL,MEM,423
DAL,MSY,436
DAL,OKC,181
DAL,PHX,879
DAL,SAT,248
DAL,DEN,651
DAL,IAD,1163
DAL,MSP,853
DAL,BNA,623
DAL,PDX,1626
DAL,CPS,545
DAL,BUR,1243
DAL,TUL,237
DAL,MAF,319
DAL,AUS,189
DAL,IAH,216
DAL,ADS,8
DAL,TEB,1373
DAL,MIA,1110
DAL,HOT,244
DAL,HOU,239
DAL,DFW,11
DAL,XNA,278
DAL,ELD,236
DAL,EWR,1365
DAL,SLC,999
DAL,BFI,1672
DAL,PBI,1091
DAL,YIP,975
DAL,TYS,762
DAL,MQY,629
DAL,FOE,426
DAL,ONT,1200
DAL,FLL,1108
DAL,TPA,917
DAL,GSP,852
DAL,BHM,587
DAL,HSV,593
DAL,MGM,611
DAL,ICT,333
DAL,ABQ,580
DAL,DCA,1184
DAL,STL,546
DAL,HRL,458
DAL,LIT,296
DAL,CMH,919
DAL,MCI,460
DAL,CLT,926
DAL,LGA,1381
DAL,SAN,1182
DAL,LAS,1067
DAL,SEA,1670
DAL,JAX,907
DAL,CHS,977
DAL,MKE,850
DAL,OAK,1468
DAL,RIC,1149
DAL,SMF,1442
DAL,OMA,585
DAL,LUK,818
DAL,MDW,793
DAL,BDL,1463
DAL,ISP,1420
DAL,EUG,1617
DAL,FAR,971
DAL,JAN,397
DAL,SDF,725
DAL,DSM,624
DAL,PUB,571
DAL,TUS,824
DAL,PNS,592
DAL,RDU,1052
DAL,LWB,990
DAL,RSW,1005
DAL,PHL,1295
DAL,CID,684
DAL,CVG,805
DAL,MSN,819
DAL,CRW,938
DAL,PIB,451
DAL,CKB,1029
DAL,LGU,1028
DAL,BMI,686
DAL,ELP,562
DAL,BRO,479
DAL,ORD,798
DAL,PGV,1129
DAL,COS,602
DAL,LGB,1232
DAL,BWG,656
DAL,BWI,1209
DAL,ORF,1203
DAL,MHT,1545
DAL,SJC,1450
DAL,DAY,855
DAL,ECP,674
DAL,CHO,1097
DAL,ABE,1300
DAL,CRP,352
DAL,PIT,1060
DAL,MLI,688
DAL,DTW,981
DAL,IND,755
DAL,LAN,957
DAL,SFO,1476
DAL,BOS,1554
DAL,AMA,323
DAL,LBB,293
DAL,SNA,1216
DAL,BCT,1100
DAL,CGF,1037
DAL,LRD,397
DAL,JBR,410
DAL,CLL,158
DAL,SHV,179
DAL,CSG,694
DAL,PTK,997
DAL,CLE,1015
DAL,AGS,863
DAL,DRT,340
DAL,BKG,328
DAL,MFE,467
DAL,BTR,372
DAL,BED,1543
DAL,BMG,719
DAL,GEG,1486
DAL,MSL,547
DAL,SAV,914
DAL,FWA,854
DAL,FRG,1403
DAL,LEX,777
DAL,GNV,889
DAL,ILG,1272
DAL,DAL,0
DAL,HPN,1395
DAL,GSH,853
DAL,MRC,584
DAL,BPT,260
DAL,PHF,1190
DAL,JAC,1056
DAL,LAF,758
DAL,AEX,273
DAL,AZO,895
DAL,IAG,1203
DAL,ABI,168
DAL,BZN,1172
DAL,CAE,912
DAL,MIE,815
DAL,RWI,1102
DAL,SUS,531
DAL,SFB,969
DAL,TOL,937
DAL,SWF,1384
DAL,PIE,911
DAL,APA,643
DAL,CLD,1185
DAL,LOT,772
DAL,YKM,1568
DAL,HRO,316
DAL,TXK,171
DAL,FWH,35
DAL,OPF,1106
DAL,TCL,537
DAL,MHK,434
DAL,DLH,996
DAL,IFP,1027
DAL,GGG,129
DAL,UTM,395
DAL,MRY,1441
DAL,UOX,435
DAL,ENV,1094
DAL,DHN,677
DAL,MTJ,733
DAL,SCE,1185
DAL,SGF,361
DAL,VNY,1250
DAL,FCA,1399
DAL,EGE,732
DAL,GTF,1264
DAL,ACT,88
DAL,FLO,992
DAL,PVD,1522
DAL,OLS,826
DAL,RFD,772
DAL,EFD,245
DAL,JFK,1383
DAL,LAW,149
DAL,PWM,1615
DAL,LCH,284
DAL,PVU,969
DAL,GRB,930
DAL,LFT,340
DAL,BIF,561
DAL,FMN,700
DAL,LCK,912
DAL,OCF,903
DAL,PDK,729
DAL,FLG,865
DAL,FTW,30
DAL,FNT,998
DAL,RNO,1356
DAL,CAK,1017
DAL,HTS,889
DAL,PUW,1435
DAL,LNK,552
DAL,MLB,1020
DYS,DFW,168
KKH,WNA,59
KKH,KKI,81
KKH,KWK,12
KKH,EEK,34
KKH,BET,67
KKH,CYF,50
KKH,KWN,39
KKH,TOG,108
KKH,KPN,40
KKH,KUK,64
KKH,PKA,64
KKH,TNK,93
KKH,OOK,86
KKH,WTL,27
KKH,ATT,66
KKH,KMO,151
KKH,PTU,75
KKH,KWT,76
KKH,NUP,67
KKH,NME,72
KKH,TLT,102
KKH,KKH,0
KKH,GNU,74
KKH,PQS,137
KKH,NNK,224
KKH,VAK,143
KKH,ANC,446
KKH,EMK,203
KKH,SCM,159
KKH,AKI,86
KKH,WWT,91
KKH,MYU,120
KKH,SHH,447
KKH,AKN,238
KKH,FVQ,215
KKH,SKK,307
KKH,ANI,159
KKH,KSM,146
EAR,LBF,92
EAR,GRI,40
EAR,DEN,305
EAR,OMA,167
EAR,ICT,228
EAR,LNK,118
EAR,CYS,305
EAR,MCK,91
EAR,BFF,252
EAR,HYS,131
EAR,PUB,338
EAR,HON,255
EAR,OLU,100
UXP,MSP,1022
UXP,IAD,902
UXP,ATL,371
UXP,MS2,14
UXP,OPF,638
UXP,UXP,0
CPS,MSP,463
CPS,PHL,804
CPS,DEN,783
CPS,LAX,1603
CPS,BUF,670
CPS,CMH,402
CPS,EWR,864
CPS,PIT,546
CPS,TPA,852
CPS,BNA,255
CPS,FLL,1040
CPS,FRG,904
CPS,ORD,263
CPS,BOS,1040
CPS,IAD,686
CPS,RDU,653
CPS,HPN,891
CPS,BWI,728
CPS,STL,17
CPS,MKE,324
CPS,MIA,1052
CPS,DAL,545
CPS,DTW,438
CPS,PHX,1271
CPS,MDW,256
CPS,JZT,564
CPS,MEM,244
CPS,ATL,467
CPS,AGC,560
CPS,BFD,648
CPS,LGB,1592
CPS,BTR,557
CPS,BKL,493
CPS,TYS,390
CPS,JQF,567
SYA,ANC,1455
SYA,EDF,1462
SYA,CDB,956
SYA,DUT,804
SYA,ATU,39
SYA,GUM,3149
LCH,AUS,266
LCH,BTR,127
LCH,LFT,74
LCH,HSV,488
LCH,DFW,295
LCH,IAH,127
LCH,MIA,844
LCH,GRB,1029
LCH,LRD,418
LCH,CAK,995
LCH,EWR,1294
LCH,GFK,1247
LCH,GSO,872
LCH,RSW,741
LCH,AEX,92
LCH,MSY,178
LCH,CLL,190
LCH,TYS,663
LCH,ACY,1236
LCH,SHV,164
LCH,ABI,413
LCH,GRK,282
LCH,ACT,259
LCH,IFP,1288
LCH,RDU,926
LCH,ATL,571
LCH,SAT,318
LCH,SDF,701
LCH,CRP,306
LCH,ISO,976
LCH,GPT,249
LCH,CAE,757
LCH,ANB,494
LCH,BPT,49
LCH,HOU,128
LCH,LGA,1311
LCH,MEM,388
LCH,ADS,289
LCH,DAL,284
LCH,GGG,179
LCH,LIT,322
LCH,TYR,200
LCH,BHM,448
LCH,UTM,356
LCH,YIP,994
A2K,AKN,40
A2K,EGX,3
EGA,HOM,126
EGA,ANC,90
UST,ATL,312
UST,BUR,2179
UST,IAD,658
UST,CLT,363
UST,TTN,801
UST,APF,263
UST,ACY,759
UST,PGD,213
UST,HPN,877
UST,SRQ,191
UST,CHS,217
UST,MIA,294
UST,FXE,269
UST,JAN,542
SKF,EVV,871
SKF,ICT,573
SKF,ELP,493
SKF,SDM,1112
SKF,SAN,1126
SKF,ADS,268
SKF,LGB,1192
SKF,LAX,1208
SKF,BRO,250
SKF,LRD,138
SKF,BIL,1255
SKF,AZA,818
SKF,BUF,1444
SKF,GPT,575
SKF,MCI,718
SKF,BIX,584
SKF,MIA,1148
SKF,BIF,494
SKF,OKC,418
RIC,ATL,481
RIC,MRN,265
RIC,BWI,120
RIC,ORF,75
RIC,PSM,515
RIC,DNL,385
RIC,OWD,459
RIC,BFD,305
RIC,HTS,292
RIC,ACY,201
RIC,FAY,194
RIC,GSO,175
RIC,RDU,139
RIC,ROA,147
RIC,MYR,279
RIC,BHM,597
RIC,CHS,353
RIC,CLT,257
RIC,CVG,413
RIC,DAY,408
RIC,MCI,951
RIC,MLU,902
RIC,PIT,259
RIC,PVD,428
RIC,ROC,388
RIC,SBN,560
RIC,TYS,389
RIC,ABE,239
RIC,GSP,328
RIC,LIT,855
RIC,MSY,906
RIC,GRR,570
RIC,DCA,94
RIC,CLE,362
RIC,JAX,544
RIC,MEM,726
RIC,SDF,463
RIC,MSN,743
RIC,PHL,198
RIC,IND,509
RIC,MKE,673
RIC,LCH,1045
RIC,LGA,292
RIC,CAE,326
RIC,ISP,321
RIC,CHO,76
RIC,PHF,52
RIC,TOL,446
RIC,BMI,656
RIC,FWA,485
RIC,AZO,545
RIC,CRW,241
RIC,IAD,100
RIC,DTW,456
RIC,MSP,970
RIC,BDL,393
RIC,ORD,642
RIC,SAV,431
RIC,BUF,382
RIC,OMA,1026
RIC,SHV,998
RIC,BOS,474
RIC,RIC,0
RIC,JFK,288
RIC,RSW,799
RIC,PBI,763
RIC,GPT,832
RIC,UTM,754
RIC,NGU,69
RIC,MDT,188
RIC,EWR,277
RIC,FLL,805
RIC,MCO,667
RIC,BNA,527
RIC,JQF,239
RIC,SFB,643
RIC,STL,716
RIC,SPI,687
RIC,BGR,670
RIC,SAT,1335
RIC,IAH,1157
RIC,BQK,491
RIC,ABQ,1637
RIC,PIE,731
RIC,BUR,2297
RIC,ELP,1694
RIC,LRD,1458
RIC,CAK,323
RIC,HRL,1421
RIC,MIA,825
RIC,CHA,472
RIC,LCK,342
RIC,DFW,1158
RIC,TEB,290
RIC,AGC,242
RIC,BAF,404
RIC,CMH,347
RIC,PBG,532
RIC,ALB,407
RIC,JAN,807
RIC,AEX,967
RIC,TUL,1031
RIC,AGS,387
RIC,ADS,1145
RIC,BTV,528
RIC,HPN,313
RIC,MCN,488
RIC,BRO,1424
RIC,LUK,401
RIC,YIP,464
RIC,GRK,1251
RIC,OKC,1137
RIC,AUS,1271
RIC,DSM,915
RIC,MCF,731
RIC,HSV,565
RIC,MTC,458
RIC,EFD,1162
RIC,PVU,1853
RIC,SAN,2265
RIC,LAX,2305
RIC,SJU,1481
RIC,ICT,1102
RIC,TPA,723
RIC,DAL,1149
RIC,FRG,306
RIC,SYR,392
RIC,MFE,1452
RIC,FSD,1102
RIC,CMI,617
RIC,ERI,350
RIC,ILM,225
RIC,MHT,487
RIC,AVP,278
RIC,TLH,634
RIC,DHN,630
RIC,AFW,1171
RIC,CID,823
RIC,INT,187
RIC,BED,469
RIC,DAB,613
RIC,HLN,1873
RIC,SHD,101
RIC,BLV,686
RIC,EUG,2417
RIC,AMA,1365
RIC,HEZ,893
RIC,WRI,227
RIC,LYH,104
RIC,BTR,926
RIC,LFT,980
RIC,FAR,1188
RIC,LSE,852
RIC,HST,847
RIC,LEX,401
RIC,TRI,290
RIC,ECP,692
RIC,MZJ,1948
RIC,NQX,927
RIC,GGG,1046
RIC,PDX,2379
RIC,BFM,777
RIC,BIF,1693
RIC,TUS,1937
RIC,IPT,259
RIC,TCL,651
RIC,BPT,1091
RIC,DEN,1482
RIC,PIA,699
RIC,SWF,325
RIC,RFD,704
RIC,HOU,1166
RIC,GEG,2140
RIC,NBG,903
RIC,IAG,396
RIC,LSV,2077
RIC,CLL,1189
RIC,SLN,1109
RIC,GON,386
RIC,AVL,324
RIC,CSG,552
RIC,CRP,1350
RIC,MLI,755
RIC,FNT,507
RIC,PWM,561
RIC,SCE,232
RIC,MDW,629
RIC,NIP,560
RIC,PTK,481
KEB,ADQ,113
KEB,ENA,88
KEB,HOM,26
KEB,PGM,3
KEB,SOV,10
KEB,08A,14
KEB,A52,50
KEB,A03,97
EHM,PTU,27
EHM,BET,148
EHM,EEK,108
EHM,DLG,131
EHM,ANC,454
EHM,KWN,77
EHM,TOG,66
EHM,AUK,294
EHM,SXP,284
EHM,CZF,256
EHM,EDF,461
EHM,NUP,157
EHM,SVW,282
EHM,WTL,119
EHM,GNU,37
KOT,AUK,45
KOT,MOU,65
KOT,SXP,55
KOT,PQS,79
KOT,BET,165
KOT,SMK,55
KOT,SCM,105
KOT,HPB,134
KOT,EMK,35
KOT,KSM,68
KOT,UNK,103
KOT,MLL,94
KOT,KUK,153
KOT,RSH,112
KOT,KOT,0
KOT,WBB,52
KOT,VAK,123
KOT,OME,118
KOT,TLT,158
KOT,ANC,457
KOT,KGX,110
KOT,SKK,117
KOT,ANI,163
KOT,NUP,151
KOT,HCR,133
KOT,WWT,149
KOT,OOK,180
KOT,A37,104
KOT,NME,180
KOT,KPN,215
ADK,ANC,1192
ADK,SDP,703
ADK,DUT,445
ADK,FAI,1357
ADK,AKB,107
ADK,AKN,914
ADK,SYA,396
ADK,CDB,616
DJN,FAI,83
DJN,TKJ,99
DJN,HKB,100
F70,BLD,208
F70,F70,0
F70,BFL,169
F70,IGM,216
FLG,SNA,368
FLG,BUR,386
FLG,1G4,134
FLG,HSH,203
FLG,GCN,62
FLG,BZN,734
FLG,FNL,516
FLG,PDX,921
FLG,PHX,119
FLG,MSO,822
FLG,SHV,1042
FLG,SMF,601
FLG,HII,158
FLG,GJT,325
FLG,SLC,390
FLG,GFK,1156
FLG,ABI,715
FLG,FSD,987
FLG,VNY,394
FLG,DVT,103
FLG,L41,115
FLG,DEN,503
FLG,PIH,538
FLG,SMX,499
FLG,LAS,207
FLG,MLU,1142
FLG,DQR,134
FLG,BLD,188
FLG,PSP,290
FLG,DRO,259
FLG,TUS,213
FLG,FAT,465
FLG,FLG,0
FLG,PVU,350
FLG,DQS,117
FLG,LAX,393
FLG,PRC,54
SWD,HOM,79
SWD,ADQ,198
SWD,SOV,93
SWD,AKN,274
SWD,ANC,75
SWD,PGM,100
PSG,WRG,31
PSG,JNU,123
PSG,WFB,111
PSG,ADQ,733
PSG,KLN,789
PSG,KAE,40
PSG,KLW,85
PSG,ANC,678
PSG,YAK,308
PSG,KTN,111
PSG,HNH,128
PSG,CDV,518
PSG,SIT,93
PSG,SEA,787
PSG,KTB,79
PSG,ENA,706
PSG,KCC,53
PSG,HNS,194
PSG,GST,152
PSG,CGA,92
PSG,MTM,127
WV2,HPN,491
AOO,PIT,102
AOO,MTP,340
AOO,SCE,45
AOO,IAD,104
AOO,JST,27
AOO,TEB,227
AOO,GYY,484
OWD,ACK,87
OWD,HPN,152
OWD,TEB,176
OWD,FRG,154
OWD,MVY,62
OWD,MA2,74
OWD,OXC,113
OWD,RIC,459
OWD,BTV,186
OWD,HTO,102
OWD,HAR,326
OWD,PBG,205
OWD,ELM,294
OWD,HFD,82
OWD,MMU,194
OWD,CT1,94
OWD,FOK,120
OWD,NPT,46
SAV,PHL,629
SAV,ATL,214
SAV,DTW,705
SAV,BNA,417
SAV,MIA,440
SAV,ORD,773
SAV,IAH,851
SAV,MYR,170
SAV,BUF,758
SAV,SDF,489
SAV,TYS,300
SAV,BTV,956
SAV,IAD,515
SAV,JAX,116
SAV,MHT,917
SAV,GSO,283
SAV,ICT,996
SAV,BTR,598
SAV,MLI,823
SAV,STL,689
SAV,ABE,669
SAV,CAE,125
SAV,CLE,641
SAV,MKE,831
SAV,CHS,86
SAV,AEX,670
SAV,LEX,451
SAV,MOB,428
SAV,LCH,725
SAV,DFW,925
SAV,JFK,718
SAV,RIC,431
SAV,CKB,497
SAV,ACT,942
SAV,GRK,982
SAV,HOU,853
SAV,SAT,1041
SAV,FSM,789
SAV,BQK,62
SAV,LGA,722
SAV,ORF,435
SAV,RDU,293
SAV,MCO,255
SAV,CHO,443
SAV,CMH,551
SAV,SBN,718
SAV,DCA,519
SAV,CLT,213
SAV,SHV,739
SAV,AGS,96
SAV,CAK,606
SAV,DEN,1414
SAV,GPT,480
SAV,EWR,708
SAV,LRU,1503
SAV,SJU,1336
SAV,AZO,737
SAV,PBI,381
SAV,BOS,901
SAV,ACY,627
SAV,AUS,984
SAV,BED,897
SAV,MSP,1092
SAV,ILM,242
SAV,TLH,221
SAV,BHM,338
SAV,GSP,200
SAV,CVG,515
SAV,FLL,422
SAV,LWS,2133
SAV,LCK,539
SAV,MEM,544
SAV,BUR,2147
SAV,SUS,698
SAV,MQY,406
SAV,HHH,30
SAV,MSN,880
SAV,ROA,365
SAV,FSD,1157
SAV,DSM,946
SAV,SCE,630
SAV,PIA,754
SAV,IND,596
SAV,LIT,661
SAV,XNA,802
SAV,MSY,557
SAV,GNV,180
SAV,JAN,520
SAV,LFT,652
SAV,TYR,831
SAV,SJT,1136
SAV,ABI,1081
SAV,MGM,304
SAV,ROC,782
SAV,HSV,366
SAV,MCI,905
SAV,PIT,579
SAV,FAY,239
SAV,SYR,807
SAV,BWI,549
SAV,JQF,226
SAV,BFM,419
SAV,SFB,231
SAV,ELP,1475
SAV,SLC,1804
SAV,DAL,914
SAV,TPA,297
SAV,MLU,634
SAV,RSW,387
SAV,ABQ,1475
SAV,GAI,536
SAV,INT,282
SAV,SRQ,336
SAV,AVP,704
SAV,LAN,758
SAV,VLD,154
SAV,FLO,166
SAV,MDT,609
SAV,AVL,241
SAV,CSG,220
SAV,DOV,580
SAV,GVL,212
SAV,SAN,2093
SAV,FL6,371
SAV,PVC,914
SAV,HPN,743
SAV,BPT,775
SAV,OMA,1030
SAV,CLL,902
SAV,TXK,750
SAV,GGG,791
SAV,FWA,649
SAV,MCN,148
SAV,DAB,203
SAV,UTM,557
SAV,OKC,969
SAV,SVN,9
SAV,FAR,1313
SAV,CHA,306
SAV,SGF,778
SAV,MVY,867
SAV,TEB,720
SAV,OAJ,279
SAV,ALB,837
SAV,BDL,823
SAV,LAW,1009
SAV,MBS,802
SAV,DAY,562
SAV,EFD,847
SAV,EYW,523
SAV,VPS,335
SAV,TCL,381
SAV,PWM,991
SAV,PNS,372
SAV,BGR,1100
SAV,TRI,307
SAV,SAV,0
SAV,ISO,302
SAV,PHF,437
SAV,VCV,2088
SAV,ILG,608
UGB,PTH,47
UGB,PIP,12
UGB,EGX,54
UGB,AKN,95
UGB,DLG,116
UGB,CDB,246
UGB,KPV,118
UGB,A2K,58
UGB,AA2,92
UGB,KCQ,90
UGB,VZM,44
UGB,KCG,81
UGB,WSN,92
UGB,BSZ,57
UGB,OQC,25
UGB,KCL,83
UGB,A57,59
UGB,OQS,125
UGB,CFA,55
UGB,PCE,23
UGB,OQP,17
UGB,KLL,121
UGB,VZN,116
UGB,ANC,377
YNG,HPN,364
YNG,PTK,171
YNG,GRB,439
YNG,VPZ,329
YNG,TOL,164
YNG,YIP,162
YNG,CLU,308
YNG,SHV,947
YNG,UTM,695
YNG,ACY,345
YNG,CAE,506
YNG,GSO,358
YNG,LCK,155
YNG,SFB,861
YNG,TPA,922
YNG,FSD,835
YNG,MWA,506
YNG,PIA,473
YNG,PGD,991
YNG,GPT,883
YNG,EWR,343
YNG,BMI,435
YNG,PIE,927
YNG,MYR,532
YNG,SBN,294
YNG,DTW,153
YNG,JZT,1082
YNG,SUS,559
YNG,LRD,1424
YNG,ROA,274
YNG,RSW,1017
YNG,MLI,511
YNG,SGF,735
YNG,FAR,891
YNG,BTR,943
YNG,CAK,46
YNG,DSM,674
YNG,DFW,1069
YNG,ELP,1564
YNG,HUF,371
YNG,OAK,2213
YNG,BWG,428
YNG,RWI,402
YNG,ALO,610
YNG,SDF,343
YNG,MSP,681
YNG,FLL,1047
YNG,PIT,58
YNG,HGR,189
YNG,ROW,1418
YNG,RME,303
YNG,ALB,369
YNG,SYR,267
YNG,BUF,153
YNG,PBG,434
YNG,PWM,555
YNG,MKE,389
YNG,MHT,489
YNG,GRR,273
YNG,CLE,62
YNG,RIC,315
YNG,BWI,256
YNG,PHL,302
YNG,MIA,1066
YNG,LAL,918
YNG,STL,542
YNG,MEM,663
YNG,JFK,363
YNG,MCO,885
YNG,ADW,263
YNG,SCE,151
YNG,LAN,227
YNG,ORD,377
YNG,BRO,1428
YNG,ERI,62
